ID,Nome,Nome original,Qualidade,Slot,Tipo,Nivel,Ouro,CPs,Descricao
720863,Monkey King Tail,MonkeyKingTail,Normal,Misc / consumable,QuestItem,0,0,0,The tail of the mighty Ape King! It would take a true champion to remove it from its owner.
720864,Water Bag,WaterBag,Normal,Misc / consumable,QuestItem,0,0,0,A sheep skin bag used to hold water.
720865,Weird Drug,WeirdDrug,Normal,Misc / consumable,QuestItem,0,0,0,A strange medicine made by the Apothecary. It can weaken the apes.
720866,Weird Drug,WeirdDrug,Refined,Misc / consumable,QuestItem,0,0,0,A strange medicine made by the Apothecary. It can weaken the apes.
720868,Thunder Ginseng,ThunderGinseng,Elite,Misc / consumable,QuestItem,0,0,0,A rare herbal medicine that the Poison Master has been looking for!
720869,Sickle,Sickle,Super,Misc / consumable,QuestItem,0,0,0,A shining Sickle. Right click to use it to collect the Thunder Ginseng.
720870,Toxicant,Toxicant,Fixed,Misc / consumable,QuestItem,0,0,0,The poison created by the Poison Master. Right click to use.
720871,Transmute Pill,TransmutePill,Fixed,Misc / consumable,QuestItem,0,0,0,The medicine made by Apothecary. Right click to use it to transmute into an Ape.
720872,Weary Pill,WearyPill,Fixed,Misc / consumable,QuestItem,0,0,0,A pill that can enfeeble the other creatures. Right click to use!
720873,Lottery Ticket Pack(5),LotteryTicketPack(5),Normal,Misc / consumable,GiftPack,0,0,0,Right click to open it and get 5 Lottery Tickets.
720874,Horse Racing Points Pack(10 K),HorseRacingPointsPack(10K),Normal,Misc / consumable,Gift,0,0,0,Right click it to obtain 10K Horse Racing Points.
720875,Horse Racing Points Pack(8 K),HorseRacingPointsPack(8K),Normal,Misc / consumable,Gift,0,0,0,Right click it to obtain 8K Horse Racing Points.
720876,Horse Racing Points Pack(7 K),HorseRacingPointsPack(7K),Refined,Misc / consumable,Gift,0,0,0,Right click it to obtain 7K Horse Racing Points.
720877,Horse Racing Points Pack(6 K),HorseRacingPointsPack(6K),Unique,Misc / consumable,Gift,0,0,0,Right click it to obtain 6K Horse Racing Points.
720878,Horse Racing Points Pack(5 K),HorseRacingPointsPack(5K),Elite,Misc / consumable,Gift,0,0,0,Right click it to obtain 5K Horse Racing Points.
720880,Horse Racing Points Pack(3 K),HorseRacingPointsPack(3K),Fixed,Misc / consumable,Gift,0,0,0,Right click it to obtain 3K Horse Racing Points.
720881,Horse Racing Points Pack(2 K),HorseRacingPointsPack(2K),Fixed,Misc / consumable,Gift,0,0,0,Right click it to obtain 2K Horse Racing Points.
720882,Lottery Ticket Pack(Big),LotteryTicketPack(Big),Fixed,Misc / consumable,Gift,0,0,0,Right click to open it and get 5 Lottery Ticket Packs (5).
720883,Modesty Book Pack(10),ModestyBookPack(10),Normal,Misc / consumable,Gift,0,0,0,Right click to open it and get 10 Modesty Books.
720884,Dragon Ball Pack(5),DragonBallPack(5),Normal,Misc / consumable,Gift,0,0,0,Right click to open it and get 5 Dragon Balls.
720885,Tortoise Gem Pack(5),TortoiseGemPack(5),Normal,Misc / consumable,Gift,0,0,0,Right click to open it and get 5 Super Tortoise Gems.
720886,Skill Proficiency Pack(5),SkillProficiencyPack(5),Refined,Misc / consumable,Gift,0,0,0,Right click to open it and get 5 Skill Proficiency Pack (1).
720887,10 K Horse Racing Points Pack(5),10KHorseRacingPointsPack(5),Unique,Misc / consumable,Gift,0,0,0,Right click to open it and get 5 Horse Racing Points Packs (10K).
720888,Class5 Money Bag(5),Class5MoneyBag(5),Elite,Misc / consumable,Gift,0,0,0,Right click to open it and get 5 Class5 Money Bags.
720889,Lottery Ticket Pack(3),LotteryTicketPack(3),Super,Misc / consumable,Gift,0,0,0,Right click to open it and get 3 Lottery Ticket Packs (5).
720890,Modesty Book Pack(5),ModestyBookPack(5),Fixed,Misc / consumable,Gift,0,0,0,Right click to open it and get 5 Modesty Books.
720891,Dragon Ball Pack(3),DragonBallPack(3),Fixed,Misc / consumable,Gift,0,0,0,Right click to open it and get 3 Dragon Balls.
720892,Tortoise Gem Pack(3),TortoiseGemPack(3),Fixed,Misc / consumable,Gift,0,0,0,Right click to open it and get 3 Super Tortoise Gems.
720893,Class5 Money Pack(3),Class5MoneyPack(3),Normal,Misc / consumable,Gift,0,0,0,Right click to open it and get 3 Class5 Money Bags.
720894,Endurance Book Pack(5),EnduranceBookPack(5),Normal,Misc / consumable,Gift,0,0,0,Right click to open it and get 5 Endurance Books.
720895,Endurance Book Pack(4),EnduranceBookPack(4),Normal,Misc / consumable,Gift,0,0,0,Right click to open it and get 4 Endurance Books.
720896,8 K Horse Racing Points Pack(5),8KHorseRacingPointsPack(5),Refined,Misc / consumable,Gift,0,0,0,Right click to open it and get 5 Horse Racing Points Packs (8K).
720897,7 K Horse Racing Points Pack(5),7KHorseRacingPointsPack(5),Unique,Misc / consumable,Gift,0,0,0,Right click to open it and get 5 Horse Racing Points Packs (7K).
720898,6 K Horse Racing Points Pack(5),6KHorseRacingPointsPack(5),Elite,Misc / consumable,Gift,0,0,0,Right click to open it and get 5 Horse Racing Points Packs (6K).
720899,5 K Horse Racing Points Pack(5),5KHorseRacingPointsPack(5),Super,Misc / consumable,Gift,0,0,0,Right click to open it and get 5 Horse Racing Points Packs (5K).
720900,3 K Horse Racing Points Pack(5),3KHorseRacingPointsPack(5),Fixed,Misc / consumable,Gift,0,0,0,Right click to open it and get 5 Horse Racing Points Packs (3K).
720901,2 K Horse Racing Points Pack(5),2KHorseRacingPointsPack(5),Fixed,Misc / consumable,Gift,0,0,0,Right click to open it and get 5 Horse Racing Points Packs (2K).
720902,Skill Proficiency Pack(1),SkillProficiencyPack(1),Fixed,Misc / consumable,Gift,0,0,0,Right click to open it and get 1 Skill Proficiency Book.
720903,Weapon Accessory Pack(1),WeaponAccessoryPack(1),Normal,Misc / consumable,Gift,0,0,0,Right click to get a random Weapon Accessory.
720904,Weapon Accessory Pack(5),WeaponAccessoryPack(5),Normal,Misc / consumable,Gift,0,0,0,Right click to get 5 Weapon Accessory Pack (1).
720911,Refinery Pack,RefineryPack,Fixed,Misc / consumable,Gift,0,0,0,"Open the Refinery Pack, you will have certain chance to get Level 2 to Level 4 refinery items."
720912,Romance Box,RomanceBox,Fixed,Misc / consumable,[ChineseValentine`sDay],0,0,0,Right click to open the box and get special gifts for Chinese Valentine`s Day.
720913,Weapon Soul Pack,WeaponSoulPack,Normal,Misc / consumable,GiftPack,0,0,0,Right click to receive a Wand Soul Lv30/Blade Soul Lv30/Bow Soul Lv30/Backsword Soul Lv25.
720914,Unique Critical Strike Pack,UniqueCriticalStrikePack,Normal,Misc / consumable,GiftPack,0,0,0,Right click to receive a Unique Critical Strike/Skill Critical Strike Refinery material.
720935,Halloween Sack,HalloweenSack,Normal,Misc / consumable,[Halloween],0,0,0,A gift from Marsa for this Halloween. Right click to open.
720936,Halloween Pack,HalloweenPack,Refined,Misc / consumable,[Halloween],0,0,0,A gift from Marsa for this Halloween. Right click to open.
720937,Jade Flask(Empty),JadeFlask(Empty),Unique,Misc / consumable,ZoneQuest,0,0,0,Taoist Yu gave it to you. Right click to collect water.
720938,Emerald Bottle,EmeraldBottle,Elite,Misc / consumable,ZoneQuest,0,0,0,Taoist Yu gave it to you and asked you to fetch some water from the Moon Spring.
720939,Jade Flask(Full),JadeFlask(Full),Super,Misc / consumable,ZoneQuest,0,0,0,A bottle of water. Taoist Yu asked you to water the city walls. Right click to use.
720946,Monk Refined Pack L70,MonkRefinedPackL70,Refined,Misc / consumable,Gift,0,0,0,"Open it to get a set of Refined Level 70 equipment for Monks/Saints: a weapon, a pair of boots, a necklace, earrings and a ring."
720947,Monk Unique Pack L70,MonkUniquePackL70,Unique,Misc / consumable,Gift,0,0,0,"Open it to get a set of Unique Level 70 equipment for Monks/Saints: a weapon, a pair of boots, a necklace, earrings and a ring."
720948,Exorcism Pack,ExorcismPack,Elite,Misc / consumable,GiftPack,0,0,0,Can be received by exchanging 3 Exorcism Tokens. Right click to open.
720954,Team Arena Pack,TeamArenaPack,Normal,Misc / consumable,TeamArena,0,0,0,"The reward for fighting in the Team Arena 20 times, or winning 9 times in a day. Open it to receive EXP worth 1 EXP Ball."
720955,Xmas Gift Pack,XmasGiftPack,Normal,Misc / consumable,[Christmas],0,0,0,Xmas belongs to all creatures! Santa Claus has made some gifts for the monsters and asked you to distribute the gifts to them.
720956,Christmas Fireworks,ChristmasFireworks,Refined,Misc / consumable,[Christmas],0,0,0,"A special Christmas Firework made by Santa Claus, himself! Set it off and your wishes will come true!"
720957,Dragon Soul Pack,DragonSoulPack,Unique,Misc / consumable,GiftPack,0,0,0,Right click to receive a random Dragon Soul.
720958,Red Armillary Sash,RedArmillarySash,Elite,Misc / consumable,QuestItem,0,0,0,One of Nezha`s talismans. Right click to stir the seas and summon the Dragon King.
720959,Weapon Accessory Pack,WeaponAccessoryPack,Super,Misc / consumable,Pack,0,0,0,Right click to get a weapon accessory.
720960,Soul Pack,SoulPack,Fixed,Misc / consumable,GiftPack,0,0,0,Right click to randomly receive a Dragon Soul.
720961,Sickle,Sickle,Fixed,Misc / consumable,ZoneQuest,0,0,0,"Right click to dig for Cactus. Wait 10 seconds before you use it, again."
720962,Sand Shovel,SandShovel,Fixed,Misc / consumable,ZoneQuest,0,0,0,Right click to dig for Desert Herbs.
720963,Cactus,Cactus,Normal,Misc / consumable,ZoneQuest,0,0,0,"Growing in the Desert, it`s succulent and spiny. Right click to use."
720965,Bag Of Cactus Seeds,BagOfCactusSeeds,Normal,Misc / consumable,ZoneQuest,0,0,0,Bought from Wan Ying. Right click to plant.
720966,Blade Ghost's Ear(Offering),BladeGhost`sEar(Offering),Refined,Misc / consumable,ZoneQuest,0,0,0,"Blade Ghost`s Ear. Deliver it to Taoist Spring, as an offering. Right click to use."
720967,Moon Spring,MoonSpring,Unique,Misc / consumable,ZoneQuest,0,0,0,Right click to test if it is poisonous.
720968,Antidote,Antidote,Elite,Misc / consumable,ZoneQuest,0,0,0,Right click to detoxify the Moon Spring.
720969,Newly Made Hammer,NewlyMadeHammer,Super,Misc / consumable,ZoneQuest,0,0,0,Ironsmith Li gave it to you. Kill some Hill Monsters (Level 73) to test its power.
720970,Slabstone,Slabstone,Fixed,Misc / consumable,ZoneQuest,0,0,0,A material used to repaire and build roads. Right click to use.
720971,Tree Seed,TreeSeed,Fixed,Misc / consumable,ZoneQuest,0,0,0,"A seed of tree, which can live in the desert. Wan Ying is looking for it."
720972,3 Seeds,3Seeds,Fixed,Misc / consumable,ZoneQuest,0,0,0,Given by Wan Ying. Right click to plant.
720974,Bucket,Bucket,Normal,Misc / consumable,ZoneQuest,0,0,0,An empty bucket. Wan Ying is asking you to fetch some water. Right click to use.
720975,Secret Letter,SecretLetter,Normal,Misc / consumable,ZoneQuest,0,0,0,A Secret Letter gained from Level 73 Hill Monsters. Right click to read the letter and accept the quest.
720978,Heavy Hammer,HeavyHammer,Elite,Misc / consumable,ZoneQuest,0,0,0,A heavy Hammer gained from Hill Monsters. Select a target and right click to use.
720980,Torch,Torch,Fixed,Misc / consumable,ZoneQuest,0,0,0,Vice General Dong asked you to use it to threaten the Hill Monsters. Right click to use.
720981,Skill Team PK Pack,SkillTeamPKPack,Fixed,Misc / consumable,SkillTeamPK,0,0,0,Reward for participating in the Skill Team PK Tournament. Open it to receive EXP worth 1 EXP Ball.
720985,Transformation Amulet,TransformationAmulet,Normal,Misc / consumable,QuestItem,0,0,0,Use it to transform the Birdmen into Pheasants. (Cooldown: 10 seconds) It may also transform yourself into a Pheasant.
720986,Birdman Feathers,BirdmanFeathers,Refined,Misc / consumable,QuestItem,0,0,0,Feathers you obtained from the Birdmen. Right click to burn them at the West Gate of the Island.
720987,Old Book1,OldBook1,Unique,Misc / consumable,QuestItem,0,0,0,The book has been shred into 3 parts. Compose them to get a complete book.
720988,Old Book2,OldBook2,Elite,Misc / consumable,QuestItem,0,0,0,The book has been shred into 3 parts. Compose them to get a complete book.
720989,Old Book3,OldBook3,Super,Misc / consumable,QuestItem,0,0,0,The book has been shred into 3 parts. Compose them to get a complete book.
720990,Hunterhandkerchief,Hunterhandkerchief,Fixed,Misc / consumable,BlessQuest,0,0,0,You can use this item to know your progress.
720991,Portrait,Portrait,Fixed,Misc / consumable,QuestItem,0,0,0,A portrait of Soldier Fei`s wife. Bury it under the tree next to him.
720992,Special Pill,SpecialPill,Fixed,Misc / consumable,QuestItem,0,0,0,Burn it to expel the HawKings.
720993,Hawk Blood,HawkBlood,Normal,Misc / consumable,QuestItem,0,0,0,Use it to reveal the secrets of the Blank Paper.
720994,Poison Liquid,PoisonLiquid,Normal,Misc / consumable,QuestItem,0,0,0,You got the Poison Liquid from Adjutant Li. Right click to use it on the Salted Fish.
720995,Poison Fish,PoisonFish,Normal,Misc / consumable,QuestItem,0,0,0,"These dried fish are delicious, but poisonous. Right click to entice the Bandits L98 to eat."
720996,Small CP Box,SmallCPBox,Refined,Misc / consumable,GiftBox,0,0,0,Open it to receive 2 CPs!
720997,Medium CP Box,MediumCPBox,Unique,Misc / consumable,GiftBox,0,0,0,Open it to receive 5 CPs!
720998,Large CP Box,LargeCPBox,Elite,Misc / consumable,GiftBox,0,0,0,Open it to receive 8 CPs!
721000,Milly's Letter,Milly`sLetter,Fixed,Misc / consumable,QuestItem,0,0,0,[Meteor Tear Quest] Entrusted by Milly to send to her sister Minner in Bird Island(707 545)
721001,Guardian Star,GuardianStar,Fixed,Misc / consumable,QuestItem,0,0,0,[Meteor Tear Quest] Give it to Joe in the desert(77 326)
721002,Sad Meteor,SadMeteor,Fixed,Misc / consumable,QuestItem,0,0,0,[Meteor Tear Quest] Give it to Minner in Bird Island(707 545)
721003,PVE Shard,PVEShard,Normal,Misc / consumable,LavaBeastItem,0,0,0,Collect 100 to gain 50 PVE Points.
721004,Soul Crystal,SoulCrystal,Normal,Misc / consumable,QuestItem,0,0,0,"Sell it to the Crystal Merchant for 13,800 CPs, or right click to obtain huge EXP."
721005,Dread Crystal,DreadCrystal,Normal,Misc / consumable,QuestItem,0,0,0,"Sell it to the Crystal Merchant for 27,600 CPs, or right click to obtain huge EXP."
721006,Bloody Crystal,BloodyCrystal,Refined,Misc / consumable,QuestItem,0,0,0,"Sell it to the Crystal Merchant for 69,000 CPs, or right click to obtain huge EXP."
721007,Dark Crystal,DarkCrystal,Unique,Misc / consumable,QuestItem,0,0,0,"Sell it to the Crystal Merchant for 138,000 CPs, or right click to obtain huge EXP."
721008,Chaos Crystal,ChaosCrystal,Elite,Misc / consumable,QuestItem,0,0,0,"Sell it to the Crystal Merchant for 276,000 CPs, or right click to obtain huge EXP."
721009,Moon Crystal,MoonCrystal,Super,Misc / consumable,QuestItem,0,0,0,"Sell it to the Crystal Merchant for 690,000 CPs, or right click to obtain huge EXP."
721010,Peace Token,PeaceToken,Fixed,Misc / consumable,QuestItem,0,0,0,The command token of the Peace Tactic.
721011,Chaos Token,ChaosToken,Fixed,Misc / consumable,QuestItem,0,0,0,The command token of the Chaos Tactic.
721012,Deserted Token,DesertedToken,Fixed,Misc / consumable,QuestItem,0,0,0,The command token of the Deserted Tactic.
721013,Prosperous Token,ProsperousToken,Normal,Misc / consumable,QuestItem,0,0,0,The command token of the Prosperous Tactic.
721014,Disturbed Token,DisturbedToken,Normal,Misc / consumable,QuestItem,0,0,0,The command token of the Disturbed Tactic.
721015,Calm Token,CalmToken,Normal,Misc / consumable,QuestItem,0,0,0,The command token of the Calm Tactic.
721016,Green CP Bag,GreenCPBag,Refined,Misc / consumable,QuestItem,0,0,0,Right click to obtain 5 CPs.
721017,Blue CP Bag,BlueCPBag,Unique,Misc / consumable,QuestItem,0,0,0,Right click to obtain 10 CPs.
721018,Purple CP Bag,PurpleCPBag,Elite,Misc / consumable,QuestItem,0,0,0,Right click to obtain 20 CPs.
721019,Tan CP Bag,TanCPBag,Super,Misc / consumable,QuestItem,0,0,0,Right click to obtain 25 CPs.
721020,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721021,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721022,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721023,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721024,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721025,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721026,Flame CP Bag,FlameCPBag,Refined,Misc / consumable,QuestItem,0,0,0,Right click to obtain 50 CPs.
721027,Star CP Bag,StarCPBag,Unique,Misc / consumable,QuestItem,0,0,0,Right click to obtain 100 CPs.
721028,Cyan CP Bag,CyanCPBag,Elite,Misc / consumable,QuestItem,0,0,0,Right click to obtain 200 CPs.
721029,Snow CP Bag,SnowCPBag,Super,Misc / consumable,QuestItem,0,0,0,Right click to obtain 250 CPs.
721030,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721031,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721032,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721033,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721034,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721035,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721036,Silver CP Bag,SilverCPBag,Refined,Misc / consumable,QuestItem,0,0,0,Right click to obtain 270 CPs.
721037,Plum CP Bag,PlumCPBag,Unique,Misc / consumable,QuestItem,0,0,0,Right click to obtain 400 CPs.
721038,Jade CP Bag,JadeCPBag,Elite,Misc / consumable,QuestItem,0,0,0,Right click to obtain 500 CPs.
721039,Light CP Bag,LightCPBag,Super,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 1,000 CPs."
721040,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721041,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721042,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721043,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721044,Azure CP Bag,AzureCPBag,Normal,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 1,350 CPs."
721045,Lilac CP Bag,LilacCPBag,Normal,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 2,000 CPs."
721046,Violet CP Bag,VioletCPBag,Refined,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 2,500 CPs."
721047,Moon CP Bag,MoonCPBag,Unique,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 2,700 CPs."
721048,Oliver CP Bag,OliverCPBag,Elite,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 4,000 CPs."
721049,Pink CP Bag,PinkCPBag,Super,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 5,000 CPs."
721050,Guild Pack,GuildPack,Fixed,Misc / consumable,GiftPack,0,0,0,You can open this pack for 7 times in a month to get various kinds of gifts.
721051,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721052,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721053,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721054,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721055,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721056,Gray CP Bag,GrayCPBag,Refined,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 5,400 CPs."
721057,Scarlet CP Bag,ScarletCPBag,Unique,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 10,000 CPs."
721058,Garnet CP Bag,GarnetCPBag,Elite,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 13,500 CPs."
721059,Sun CP Bag,SunCPBag,Super,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 27,000 CPs."
721060,Rainbow CP Bag,RainbowCPBag,Fixed,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 54,000 CPs."
721061,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721062,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721063,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721064,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721065,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721066,Fancy CP Bag,FancyCPBag,Refined,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 135,000 CPs."
721067,Red Money Bag,RedMoneyBag,Unique,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 5,000 gold."
721068,Purple Money Bag,PurpleMoneyBag,Elite,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 10,000 gold."
721069,Blue Money Bag,BlueMoneyBag,Super,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 15,000 gold."
721070,Green Money Bag,GreenMoneyBag,Fixed,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 25,000 gold."
721071,Command Token,CommandToken,Fixed,Misc / consumable,QuestItem,0,0,0,"[Moon Box Quest] A mystic token, a key of some battle formation."
721072,Soul Jade,SoulJade,Fixed,Misc / consumable,QuestItem,0,0,0,"[Moon Box Quest] A mystic token, a key of some battle formation."
721073,Scarlet Money Bag,ScarletMoneyBag,Normal,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 50,000 gold."
721074,Lilac Money Bag,LilacMoneyBag,Normal,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 100,000 gold."
721075,Violet Money Bag,VioletMoneyBag,Normal,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 150,000 gold."
721076,Rainbow Money Bag,RainbowMoneyBag,Refined,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 200,000 gold."
721077,Fancy Money Bag,FancyMoneyBag,Unique,Misc / consumable,QuestItem,0,0,0,"Right click to obtain 250,000 gold."
721080,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,100,Open to get a present. A required item to get promoted in lv 110
721081,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721082,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721083,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721084,Moon Box,MoonBox,Normal,Misc / consumable,GiftBox,0,1000,0,Open to get a present. A required item to get promoted in lv 110
721085,Illusory Pack,IllusoryPack,Normal,Misc / consumable,GiftPack,0,0,0,A Illusory Pack. You can open it 10 times in 10 different day to get the gifts inside. Monk & Saint can`t open the pack.
721086,Visionary Pack,VisionaryPack,Refined,Misc / consumable,GiftPack,0,0,0,A Visionary Pack. You can open it 10 times in 10 different day to get the gifts inside. Monk & Saint can`t open the pack.
721087,Romance Pack,RomancePack,Unique,Misc / consumable,GiftPack,0,0,0,A Romance Pack. You can open it 10 times in 10 different day to get the gifts inside. Monk & Saint can`t open the pack.
721088,Passion Pack,PassionPack,Elite,Misc / consumable,GiftPack,0,0,0,A Passion Pack. You can open it 10 times in 10 different day to get the gifts inside. Monk & Saint can`t open the pack.
721089,Christmas Sales Pack,ChristmasSalesPack,Super,Misc / consumable,GiftPack,0,0,299,Christmas Gift Pack. Right click to receive nice gifts.
721090,Moon Box,MoonBox,Fixed,Misc / consumable,GiftBox,0,1000,100,Open to get a present. A required item to get promoted in lv 110
721091,Bless Token,BlessToken,Fixed,Misc / consumable,RAREITEM,0,0,10,Use this item to bless your gourd or mount armor or garment.
721092,Fiend Lair Permit(F12),FiendLairPermit(F12),Fixed,Misc / consumable,QuestItem,0,0,50,Right click to be sent to the 12th floor of the Fiend`s Lair.
721093,Fiend Lair Permit(F13),FiendLairPermit(F13),Normal,Misc / consumable,QuestItem,0,0,100,Right click to be sent to the 13th floor of the Fiend`s Lair.
721094,Fiend Lair Permit(F14),FiendLairPermit(F14),Normal,Misc / consumable,QuestItem,0,0,200,Right click to be sent to the 14th floor of the Fiend`s Lair.
721095,Fiend Lair Permit(F15),FiendLairPermit(F15),Normal,Misc / consumable,QuestItem,0,0,500,Right click to be sent to the 15th floor of the Fiend`s Lair.
721096,Fiend Lair Permit(F16),FiendLairPermit(F16),Refined,Misc / consumable,QuestItem,0,0,1000,Right click to be sent to the 16th floor of the Fiend`s Lair.
721097,Fiend Lair Permit(F17),FiendLairPermit(F17),Unique,Misc / consumable,QuestItem,0,0,2000,Right click to be sent to the 17th floor of the Fiend`s Lair.
721098,Fiend Lair Permit(F18),FiendLairPermit(F18),Elite,Misc / consumable,QuestItem,0,0,5000,Right click to be sent to the 18th floor of the Fiend`s Lair.
721100,Pass Token1,PassToken1,Fixed,Misc / consumable,QuestItem,0,0,0,[Sky Pass Quest] Give it to Guard to get out.
721101,Pass Token2,PassToken2,Fixed,Misc / consumable,QuestItem,0,0,0,[Sky Pass Quest] Give it to Guard to get out.
721102,Pass Token3,PassToken3,Fixed,Misc / consumable,QuestItem,0,0,0,[Sky Pass Quest] Give it to Guard to get out.
721103,Pass Token4,PassToken4,Normal,Misc / consumable,QuestItem,0,0,0,[Sky Pass Quest] Give it to Guard to get out.
721104,Pass Token L80,PassTokenL80,Normal,Misc / consumable,QuestItem,0,0,0,"[Sky Pass Quest] Give it to Guard, you may get into Prize Stage."
721105,Pass Token L90,PassTokenL90,Normal,Misc / consumable,QuestItem,0,0,0,"[Sky Pass Quest] Give it to Guard, you may get into Prize Stage."
721106,Pass Token L100,PassTokenL100,Refined,Misc / consumable,QuestItem,0,0,0,"[Sky Pass Quest] Give it to Guard, you may get into Prize Stage."
721107,Pass Token L110,PassTokenL110,Unique,Misc / consumable,QuestItem,0,0,0,"[Sky Pass Quest] Give it to Guard, you may get into Prize Stage."
721108,Pass Token L120,PassTokenL120,Elite,Misc / consumable,QuestItem,0,0,0,"[Sky Pass Quest] Give it to Guard, you may get into Prize Stage."
721109,Sky Prize Token,SkyPrizeToken,Super,Misc / consumable,QuestItem,0,0,0,[Sky Pass Quest] Give it to God Cloud to claim prize
721110,Dragon Lock,DragonLock,Fixed,Misc / consumable,QuestItem,0,0,0,None
721111,Cloud Lock,CloudLock,Fixed,Misc / consumable,QuestItem,0,0,0,None
721112,Phoenix Lock,PhoenixLock,Fixed,Misc / consumable,QuestItem,0,0,0,None
721113,Tyrant Aura Book,TyrantAuraBook,Normal,Misc / consumable,SkillBook,0,0,0,A skill book used to increase the Tyrant Aura proficiency.
721114,Fend Aura Book,FendAuraBook,Normal,Misc / consumable,SkillBook,0,0,0,A skill book used to increase the Fend Aura proficiency.
